행정구역,2019년01월_총인구수,2019년01월_남자 인구수,2019년01월_여자 인구수,2019년02월_총인구수,2019년02월_남자 인구수,2019년02월_여자 인구수,2019년03월_총인구수,2019년03월_남자 인구수,2019년03월_여자 인구수,2019년04월_총인구수,2019년04월_남자 인구수,2019년04월_여자 인구수,2019년05월_총인구수,2019년05월_남자 인구수,2019년05월_여자 인구수,2019년06월_총인구수,2019년06월_남자 인구수,2019년06월_여자 인구수,2019년07월_총인구수,2019년07월_남자 인구수,2019년07월_여자 인구수,2019년08월_총인구수,2019년08월_남자 인구수,2019년08월_여자 인구수,2019년09월_총인구수,2019년09월_남자 인구수,2019년09월_여자 인구수,2019년10월_총인구수,2019년10월_남자 인구수,2019년10월_여자 인구수,2019년11월_총인구수,2019년11월_남자 인구수,2019년11월_여자 인구수,2019년12월_총인구수,2019년12월_남자 인구수,2019년12월_여자 인구수,위도,경도
충청남도 예산군,80045,40161,39884,79935,40108,39827,79819,40068,39751,79791,40060,39731,79661,39978,39683,79684,39982,39702,79647,39964,39683,79594,39956,39638,79523,39923,39600,79466,39899,39567,79400,39869,39531,79238,39806,39432,36.68088766,126.844815
충청남도 태안군,63100,31876,31224,63026,31863,31163,63012,31863,31149,63062,31882,31180,63048,31854,31194,63064,31866,31198,63039,31855,31184,63035,31867,31168,62983,31832,31151,62878,31781,31097,62802,31733,31069,62743,31715,31028,36.74555213,126.2979723
전라북도 전주시,651640,320887,330753,652665,321493,331172,653264,321781,331483,653694,321999,331695,654028,322113,331915,653965,322084,331881,654099,322168,331931,654233,322183,332050,654563,322352,332211,655054,322558,332496,655133,322581,332552,654394,322236,332158,35.82445746,127.1478665
전라북도 군산시,272518,137808,134710,272229,137669,134560,271955,137515,134440,271781,137412,134369,271612,137292,134320,271526,137193,134333,271279,137077,134202,271081,136952,134129,270880,136831,134049,270727,136726,134001,270503,136613,133890,270131,136421,133710,35.96743059,126.7368529
전라북도 익산시,293201,146056,147145,292066,145514,146552,291474,145212,146262,291001,144978,146023,290508,144749,145759,290230,144600,145630,289808,144409,145399,289392,144193,145199,289121,144060,145061,288763,143879,144884,288215,143593,144622,287771,143392,144379,35.94825493,126.9577833
전라북도 정읍시,112016,55435,56581,111886,55384,56502,111711,55314,56397,111535,55218,56317,111411,55170,56241,111332,55132,56200,111126,55031,56095,111026,55004,56022,110899,54923,55976,110785,54887,55898,110728,54848,55880,110541,54736,55805,35.57000284,126.8563525
전라북도 남원시,82505,40472,42033,82321,40388,41933,82153,40317,41836,82095,40263,41832,82008,40233,41775,81927,40197,41730,81898,40168,41730,81819,40129,41690,81756,40069,41687,81665,40000,41665,81528,39932,41596,81441,39884,41557,35.41632997,127.3903679
전라북도 김제시,85184,42259,42925,85024,42182,42842,84886,42089,42797,84734,42023,42711,84636,41976,42660,84591,41950,42641,84481,41889,42592,84355,41831,42524,84266,41789,42477,84113,41719,42394,84035,41688,42347,83895,41624,42271,35.80330016,126.8807361
전라북도 완주군,94316,48395,45921,93861,48147,45714,93564,48022,45542,93382,47908,45474,93205,47805,45400,93111,47750,45361,92975,47689,45286,92872,47634,45238,92595,47502,45093,92419,47394,45025,92384,47385,44999,92220,47290,44930,35.90482498,127.1620039
전라북도 진안군,25917,13003,12914,25891,12988,12903,25910,13022,12888,25871,13012,12859,25814,12995,12819,25757,12958,12799,25727,12948,12779,25710,12935,12775,25686,12918,12768,25645,12920,12725,25623,12919,12704,25697,12966,12731,35.79178512,127.4245692
전라북도 무주군,24558,12203,12355,24503,12181,12322,24473,12165,12308,24432,12146,12286,24388,12128,12260,24348,12108,12240,24349,12107,12242,24326,12082,12244,24350,12105,12245,24284,12075,12209,24281,12073,12208,24303,12090,12213,36.0067837,127.6607417
전라북도 장수군,23174,11514,11660,22954,11427,11527,22878,11384,11494,22809,11333,11476,22722,11296,11426,22696,11276,11420,22665,11260,11405,22617,11231,11386,22566,11222,11344,22529,11210,11319,22464,11170,11294,22441,11165,11276,35.64729167,127.521172
전라북도 임실군,29160,14858,14302,28875,14720,14155,28705,14613,14092,28606,14569,14037,28492,14497,13995,28420,14461,13959,28378,14440,13938,28294,14388,13906,28223,14346,13877,28099,14276,13823,28485,14463,14022,28902,14659,14243,35.61778264,127.2890493
전라북도 순창군,29066,14065,15001,29026,14044,14982,28933,13990,14943,28896,13968,14928,28808,13920,14888,28778,13908,14870,28717,13887,14830,28626,13860,14766,28549,13834,14715,28472,13800,14672,28387,13748,14639,28382,13756,14626,35.37443426,127.1374233
전라북도 고창군,56991,28189,28802,56801,28072,28729,56481,27909,28572,56407,27876,28531,56369,27877,28492,56258,27818,28440,56135,27743,28392,56009,27680,28329,55900,27637,28263,55839,27594,28245,55669,27504,28165,55504,27418,28086,35.43577681,126.7020803
전라북도 부안군,54286,26973,27313,54125,26901,27224,54112,26888,27224,54030,26845,27185,53870,26773,27097,53778,26728,27050,53744,26706,27038,53622,26641,26981,53529,26597,26932,53419,26554,26865,53364,26500,26864,53295,26473,26822,35.73178215,126.7333099
전라남도 목포시,231890,115534,116356,231531,115357,116174,231236,115178,116058,230930,115018,115912,230763,114956,115807,230794,114973,115821,230534,114865,115669,230214,114703,115511,230039,114612,115427,230030,114591,115439,229914,114551,115363,229861,114565,115296,34.81181045,126.3921426
전라남도 여수시,283114,143738,139376,282813,143585,139228,282780,143617,139163,282946,143773,139173,283182,143890,139292,282869,143747,139122,282632,143615,139017,282357,143470,138887,282188,143373,138815,282058,143351,138707,282980,143857,139123,282786,143791,138995,34.76039685,127.6622222
전라남도 순천시,280150,139529,140621,280393,139644,140749,280389,139671,140718,280361,139699,140662,280241,139647,140594,280646,139876,140770,280735,139871,140864,280886,139981,140905,281171,140120,141051,281534,140307,141227,281227,140164,141063,279598,139324,140274,34.95062457,127.48737
전라남도 나주시,114129,57397,56732,114460,57528,56932,114709,57661,57048,114815,57708,57107,114744,57677,57067,114608,57617,56991,114525,57556,56969,114495,57561,56934,114476,57564,56912,114500,57562,56938,114522,57547,56975,114664,57668,56996,35.0158853,126.7108524
전라남도 광양시,153879,79681,74198,152737,79105,73632,152266,78848,73418,152104,78790,73314,151968,78740,73228,151834,78687,73147,151729,78647,73082,151542,78550,72992,151240,78396,72844,151019,78273,72746,151592,78622,72970,156750,81365,75385,34.94070146,127.6958891
전라남도 담양군,46754,23624,23130,46699,23623,23076,46582,23590,22992,46603,23607,22996,46476,23539,22937,46370,23481,22889,46273,23428,22845,46222,23382,22840,46153,23365,22788,46283,23510,22773,46439,23668,22771,46535,23719,22816,35.32122516,126.9881958
전라남도 곡성군,29577,14390,15187,29462,14341,15121,29606,14402,15204,29530,14365,15165,29420,14312,15108,29368,14293,15075,29313,14282,15031,29208,14238,14970,29112,14190,14922,29034,14157,14877,28977,14136,14841,28887,14114,14773,35.2820633,127.2920961
전라남도 구례군,26810,13031,13779,26634,12956,13678,26541,12895,13646,26474,12869,13605,26357,12806,13551,26308,12785,13523,26210,12759,13451,26151,12727,13424,26126,12714,13412,26105,12701,13404,26128,12700,13428,26563,12924,13639,35.20250131,127.4627157
전라남도 고흥군,65748,31776,33972,65745,31753,33992,65621,31719,33902,65570,31709,33861,65504,31692,33812,65435,31654,33781,65341,31592,33749,65234,31538,33696,65165,31516,33649,65071,31461,33610,64976,31441,33535,64913,31445,33468,34.60477493,127.2762856
전라남도 보성군,42714,20676,22038,42582,20611,21971,42427,20515,21912,42262,20442,21820,42235,20423,21812,42145,20382,21763,42047,20331,21716,41897,20270,21627,41748,20207,21541,41618,20137,21481,41540,20124,21416,41420,20063,21357,34.77147634,127.079973
전라남도 화순군,63658,31380,32278,63607,31330,32277,63547,31298,32249,63499,31276,32223,63451,31271,32180,63297,31197,32100,63033,31088,31945,62896,31038,31858,62896,31068,31828,62806,31034,31772,62730,31010,31720,62737,31061,31676,35.06454988,126.9866674
전라남도 장흥군,39225,19035,20190,39091,18950,20141,39044,18939,20105,38967,18898,20069,38959,18882,20077,38896,18851,20045,38842,18815,20027,38780,18786,19994,38680,18737,19943,38680,18720,19960,38628,18697,19931,38563,18690,19873,34.68163168,126.9071449
전라남도 강진군,36023,17302,18721,35886,17241,18645,35830,17212,18618,35755,17157,18598,35653,17095,18558,35599,17077,18522,35569,17066,18503,35504,17037,18467,35451,17011,18440,35420,16988,18432,35376,16967,18409,35286,16944,18342,34.64205355,126.7672373
전라남도 해남군,71675,35175,36500,71432,35061,36371,71371,35042,36329,71214,34966,36248,71152,34950,36202,71087,34914,36173,70936,34836,36100,70812,34811,36001,70676,34774,35902,70558,34719,35839,70500,34701,35799,70354,34642,35712,34.57338485,126.5992923
전라남도 영암군,54629,28057,26572,54472,27970,26502,54345,27892,26453,54287,27857,26430,54284,27837,26447,54178,27781,26397,54295,27844,26451,54535,27970,26565,54624,28029,26595,54623,28014,26609,54579,28016,26563,54593,28027,26566,34.80016406,126.6967832
전라남도 무안군,82055,41128,40927,81881,41066,40815,81774,41029,40745,81808,41037,40771,81657,40973,40684,81488,40866,40622,81447,40838,40609,81301,40763,40538,81250,40742,40508,81201,40713,40488,81189,40689,40500,81105,40659,40446,34.99040352,126.481689
전라남도 함평군,33339,16605,16734,33233,16568,16665,33175,16543,16632,33107,16528,16579,33106,16515,16591,33050,16489,16561,33019,16474,16545,32989,16462,16527,32976,16435,16541,32940,16431,16509,32888,16401,16487,32861,16404,16457,35.06589788,126.5165996
전라남도 영광군,54091,26971,27120,54037,26931,27106,54060,26927,27133,54040,26914,27126,53988,26890,27098,53959,26864,27095,53958,26856,27102,53914,26833,27081,53911,26843,27068,53888,26818,27070,53855,26800,27055,53852,26828,27024,35.27718056,126.5119711
전라남도 장성군,45740,23218,22522,45692,23186,22506,45542,23103,22439,45631,23193,22438,45501,23137,22364,45676,23278,22398,45542,23226,22316,45466,23207,22259,45618,23368,22250,45537,23319,22218,45667,23429,22238,45739,23489,22250,35.3018382,126.7849389
전라남도 완도군,51406,25804,25602,51296,25741,25555,51237,25709,25528,51213,25688,25525,51175,25670,25505,51146,25664,25482,51096,25631,25465,51023,25578,25445,50892,25527,25365,50821,25504,25317,50738,25469,25269,50689,25457,25232,34.31099974,126.7549467
전라남도 진도군,31147,15283,15864,31103,15264,15839,31117,15289,15828,31032,15236,15796,30966,15207,15759,30958,15197,15761,30921,15183,15738,30877,15157,15720,30825,15134,15691,30769,15122,15647,30744,15113,15631,30715,15093,15622,34.48679563,126.2634295
전라남도 신안군,41151,21854,19297,41076,21813,19263,41033,21802,19231,41035,21828,19207,40936,21772,19164,40876,21756,19120,40859,21738,19121,40791,21703,19088,40698,21639,19059,40544,21561,18983,40399,21472,18927,40274,21402,18872,34.83357423,126.3514524
경상북도 포항시,509964,257790,252174,509477,257479,251998,509192,257332,251860,509064,257231,251833,508772,257075,251697,508537,256940,251597,508442,256896,251546,508249,256810,251439,507848,256594,251254,507662,256467,251195,507430,256335,251095,507025,256140,250885,36.01937542,129.3433639
경상북도 경주시,256653,128676,127977,256531,128594,127937,256357,128535,127822,256426,128565,127861,256255,128489,127766,256141,128401,127740,255874,128255,127619,255674,128177,127497,255499,128041,127458,255448,128001,127447,255489,128004,127485,255402,127928,127474,35.85626282,129.2248116
경상북도 김천시,140963,70582,70381,140947,70596,70351,141315,70830,70485,141397,70875,70522,141466,70894,70572,141533,70925,70608,141433,70882,70551,141380,70816,70564,141374,70815,70559,141355,70791,70564,141320,70820,70500,141229,70743,70486,36.13983232,128.1135643
경상북도 안동시,161672,79972,81700,161418,79871,81547,160932,79607,81325,160737,79532,81205,160484,79420,81064,160481,79396,81085,160263,79306,80957,160125,79232,80893,160073,79221,80852,160141,79247,80894,160112,79258,80854,160052,79239,80813,36.56831833,128.7295868
경상북도 구미시,421140,215709,205431,420770,215542,205228,420392,215365,205027,420294,215341,204953,420463,215480,204983,420507,215545,204962,420468,215574,204894,420399,215526,204873,420319,215531,204788,420230,215431,204799,420095,215354,204741,419742,215208,204534,36.1198418,128.3443068
경상북도 영주시,106621,52869,53752,106423,52786,53637,106269,52690,53579,106100,52604,53496,105901,52510,53391,105746,52441,53305,105640,52399,53241,105519,52313,53206,105404,52255,53149,105327,52212,53115,105196,52129,53067,105067,52060,53007,36.80565236,128.6238768
경상북도 영천시,101234,51266,49968,101109,51192,49917,101269,51299,49970,101360,51343,50017,101779,51577,50202,102154,51823,50331,102034,51752,50282,101958,51709,50249,102266,51944,50322,102300,52001,50299,102433,52099,50334,102470,52100,50370,35.97349135,128.9382431
경상북도 상주시,100037,48928,51109,99844,48871,50973,100092,49066,51026,100051,49052,50999,99927,48991,50936,99767,48919,50848,99626,48848,50778,99637,48872,50765,99568,48839,50729,99521,48805,50716,99706,48933,50773,100688,49378,51310,36.41095303,128.1589549
경상북도 문경시,71859,35188,36671,71798,35155,36643,71926,35206,36720,71939,35221,36718,71924,35230,36694,72251,35373,36878,72138,35331,36807,72073,35288,36785,72004,35256,36748,71973,35258,36715,71954,35238,36716,72242,35391,36851,36.58683084,128.1870005
경상북도 경산시,261045,131476,129569,261037,131479,129558,261133,131573,129560,261087,131565,129522,261374,131697,129677,261924,131976,129948,262331,132202,130129,262510,132250,130260,262628,132313,130315,262724,132374,130350,262986,132477,130509,263185,132616,130569,35.82511073,128.741326
경상북도 군위군,23819,12137,11682,23766,12124,11642,23729,12108,11621,23699,12100,11599,23669,12082,11587,23617,12053,11564,23641,12064,11577,23647,12063,11584,23677,12079,11598,23674,12086,11588,23724,12108,11616,23843,12166,11677,36.24293664,128.5728369
경상북도 의성군,52872,25803,27069,52799,25793,27006,52737,25750,26987,52679,25734,26945,52661,25722,26939,52628,25721,26907,52591,25708,26883,52583,25710,26873,52606,25712,26894,52528,25671,26857,52542,25678,26864,52595,25720,26875,36.35271338,128.6971422
경상북도 청송군,25729,12795,12934,25688,12780,12908,25657,12770,12887,25643,12766,12877,25583,12742,12841,25567,12741,12826,25531,12729,12802,25477,12715,12762,25470,12708,12762,25459,12705,12754,25450,12695,12755,25416,12694,12722,36.43628135,129.0569723
경상북도 영양군,17281,8530,8751,17227,8520,8707,17206,8508,8698,17193,8493,8700,17162,8483,8679,17139,8470,8669,17096,8450,8646,17065,8448,8617,17050,8442,8608,17015,8418,8597,17031,8426,8605,16993,8419,8574,36.66667945,129.1122616
경상북도 영덕군,38032,18067,19965,37900,18007,19893,37886,18008,19878,37837,17976,19861,37740,17927,19813,37669,17895,19774,37638,17881,19757,37598,17868,19730,37603,17889,19714,37560,17871,19689,37461,17820,19641,37361,17777,19584,36.41501475,129.3656654
경상북도 청도군,43058,21135,21923,43105,21187,21918,43060,21142,21918,43087,21152,21935,43060,21148,21912,43040,21128,21912,43002,21112,21890,42962,21092,21870,42896,21060,21836,42914,21072,21842,42925,21072,21853,42910,21065,21845,35.64740052,128.733963
경상북도 고령군,32912,16803,16109,32837,16757,16080,32847,16766,16081,32774,16731,16043,32688,16686,16002,32622,16648,15974,32614,16650,15964,32554,16621,15933,32492,16598,15894,32428,16565,15863,32355,16536,15819,32373,16548,15825,35.72611222,128.2629519
경상북도 성주군,44484,22925,21559,44410,22901,21509,44350,22857,21493,44312,22839,21473,44187,22768,21419,44081,22703,21378,44065,22699,21366,43968,22637,21331,43937,22634,21303,43876,22620,21256,43818,22599,21219,44015,22716,21299,35.91943449,128.2831702
경상북도 칠곡군,118759,61895,56864,118681,61865,56816,118584,61828,56756,118389,61740,56649,118161,61634,56527,117954,61529,56425,117864,61466,56398,117740,61408,56332,117581,61316,56265,117504,61269,56235,117357,61184,56173,117047,61063,55984,35.99558435,128.4016028
경상북도 예천군,53440,26243,27197,53611,26309,27302,53988,26505,27483,54290,26650,27640,54493,26741,27752,54555,26781,27774,54666,26813,27853,54810,26885,27925,54916,26940,27976,54972,26992,27980,55074,27048,28026,55100,27032,28068,36.64687138,128.4372484
경상북도 봉화군,32738,16368,16370,32699,16377,16322,32660,16381,16279,32649,16386,16263,32606,16357,16249,32546,16322,16224,32502,16307,16195,32423,16280,16143,32382,16251,16131,32300,16209,16091,32278,16197,16081,32150,16146,16004,36.8930961,128.7323988
경상북도 울진군,49941,24943,24998,49773,24870,24903,49732,24851,24881,49650,24808,24842,49608,24780,24828,49589,24771,24818,49557,24762,24795,49526,24757,24769,49465,24731,24734,49446,24723,24723,49383,24696,24687,49314,24658,24656,36.99308703,129.4004941
경상북도 울릉군,9752,5292,4460,9737,5289,4448,9723,5278,4445,9718,5282,4436,9768,5309,4459,9802,5321,4481,9820,5330,4490,9780,5305,4475,9737,5287,4450,9715,5286,4429,9656,5256,4400,9617,5230,4387,37.48434523,130.9057502
경상남도 창원시,1053290,533959,519331,1052458,533538,518920,1051118,532841,518277,1049897,532206,517691,1049052,531736,517316,1048279,531251,517028,1047856,531054,516802,1047210,530669,516541,1046599,530311,516288,1046054,529964,516090,1045627,529722,515905,1044740,529262,515478,35.22797503,128.6818146
경상남도 진주시,346089,171366,174723,346451,171508,174943,346538,171562,174976,346678,171612,175066,346814,171640,175174,346877,171686,175191,347119,171798,175321,347336,171891,175445,347413,171912,175501,347548,171967,175581,347477,171932,175545,347334,171834,175500,35.18030228,128.1086628
경상남도 통영시,133489,67176,66313,133119,66979,66140,132887,66891,65996,132676,66785,65891,132479,66689,65790,132327,66598,65729,132203,66523,65680,132021,66441,65580,131868,66332,65536,131810,66289,65521,131659,66192,65467,131404,66053,65351,34.85392667,128.4339955
경상남도 사천시,113740,57308,56432,113335,57119,56216,113175,57035,56140,112975,56961,56014,112855,56924,55931,112742,56884,55858,112603,56789,55814,112422,56686,55736,112212,56575,55637,112122,56528,55594,112015,56493,55522,111925,56451,55474,35.00329629,128.0642328
경상남도 김해시,534231,270005,264226,534718,270312,264406,535497,270733,264764,536707,271344,265363,537502,271799,265703,538501,272312,266189,539292,272598,266694,539965,272935,267030,540333,273167,267166,541123,273624,267499,541807,273958,267849,542455,274336,268119,35.22857717,128.8892552
경상남도 밀양시,106642,52136,54506,106475,52041,54434,106330,51973,54357,106240,51939,54301,106131,51848,54283,106065,51813,54252,106007,51791,54216,105908,51742,54166,105835,51717,54118,105744,51674,54070,105660,51651,54009,105552,51618,53934,35.50388523,128.7466943
경상남도 거제시,250118,130774,119344,249490,130450,119040,249059,130192,118867,248856,130115,118741,248764,130077,118687,248742,130087,118655,248689,130076,118613,248581,130017,118564,248469,130013,118456,248524,130147,118377,248413,130124,118289,248276,130141,118135,34.88091089,128.6218113
경상남도 양산시,349265,175500,173765,349545,175626,173919,349816,175782,174034,349925,175838,174087,349763,175736,174027,349544,175575,173969,349557,175605,173952,349500,175560,173940,349569,175588,173981,349830,175717,174113,350165,175810,174355,350759,176114,174645,35.33501899,129.0376034
경상남도 의령군,27578,13390,14188,27550,13392,14158,27510,13366,14144,27487,13372,14115,27444,13359,14085,27408,13358,14050,27344,13321,14023,27322,13312,14010,27265,13287,13978,27212,13256,13956,27161,13230,13931,27168,13242,13926,35.32219253,128.2617007
경상남도 함안군,66947,33876,33071,66713,33783,32930,66550,33695,32855,66406,33616,32790,66317,33561,32756,66201,33523,32678,66132,33481,32651,66022,33431,32591,65980,33388,32592,65901,33315,32586,65812,33256,32556,65700,33203,32497,35.2724085,128.406507
경상남도 창녕군,63221,31416,31805,63031,31339,31692,62985,31350,31635,62860,31287,31573,62751,31220,31531,62646,31171,31475,62547,31116,31431,62470,31077,31393,62421,31053,31368,62460,31092,31368,62421,31062,31359,62331,31015,31316,35.54461845,128.4922353
경상남도 고성군,53198,26641,26557,53196,26722,26474,53145,26688,26457,53017,26603,26414,52904,26543,26361,52836,26501,26335,52677,26407,26270,52602,26374,26228,52505,26325,26180,52433,26284,26149,52312,26235,26077,52276,26208,26068,34.97308291,128.3224483
경상남도 남해군,43993,21055,22938,43958,21059,22899,44184,21212,22972,44163,21199,22964,44106,21196,22910,44057,21174,22883,43980,21139,22841,43909,21107,22802,43811,21053,22758,43772,21044,22728,43709,21024,22685,43622,20988,22634,34.83768596,127.8925293
경상남도 하동군,47302,23442,23860,47135,23357,23778,47072,23318,23754,47056,23326,23730,47170,23381,23789,47090,23327,23763,46914,23256,23658,46886,23266,23620,46790,23219,23571,46642,23174,23468,46529,23131,23398,46574,23149,23425,35.06734434,127.7513032
경상남도 산청군,35886,17554,18332,35803,17508,18295,35730,17444,18286,35713,17439,18274,35678,17431,18247,35652,17407,18245,35550,17355,18195,35527,17339,18188,35468,17313,18155,35396,17282,18114,35380,17277,18103,35417,17321,18096,35.41510337,127.8738913
경상남도 함양군,40007,19168,20839,39954,19134,20820,39940,19138,20802,39922,19142,20780,39907,19138,20769,39885,19145,20740,39832,19140,20692,39800,19135,20665,39756,19137,20619,39708,19113,20595,39667,19103,20564,39637,19097,20540,35.52053795,127.7251843
경상남도 거창군,62380,30317,32063,62342,30266,32076,62702,30553,32149,62676,30567,32109,62628,30567,32061,62589,30546,32043,62488,30481,32007,62343,30416,31927,62365,30468,31897,62344,30428,31916,62278,30393,31885,62179,30345,31834,35.68666343,127.9094852
경상남도 합천군,45838,21970,23868,45743,21929,23814,45711,21893,23818,45679,21881,23798,45592,21843,23749,45548,21819,23729,45496,21800,23696,45458,21784,23674,45380,21742,23638,45260,21684,23576,45182,21654,23528,45204,21655,23549,35.56668331,128.1658663
제주특별자치도 제주시,486150,244099,242051,486306,244153,242153,486756,244397,242359,487143,244543,242600,487697,244826,242871,488072,244980,243092,488447,245154,243293,488632,245244,243388,488823,245349,243474,489089,245440,243649,489230,245481,243749,489405,245533,243872,33.49958268,126.5312361
제주특별자치도 서귀포시,181187,91714,89473,181216,91712,89504,181364,91829,89535,181505,91886,89619,181631,91891,89740,181699,91964,89735,181762,91954,89808,181889,91962,89927,181787,91908,89879,181649,91842,89807,181665,91858,89807,181584,91812,89772,33.25531026,126.5349109
